Team,PlayerName,Position,NumberOfgoal,isOnPitch,isYellowCard,isRedCard,distance
Crystal Palace,Vicente Guaita,GK,0,1,0,0,0.07,90
Crystal Palace,Joachim Andersen,DF,1,1,0,0,6.2,90
Crystal Palace,Tyrick Mitchell,DF,0,1,1,0,4.0,90
Crystal Palace,Patrick van Aanholt,DF,0,1,1,0,6.23,90
Crystal Palace,James Tomkins,DF,0,1,1,0,1.27,90
Crystal Palace,Scott Dann,DF,0,0,0,0,0,0
Crystal Palace,Michael Olise,MF,0,1,1,0,8.07,90
Crystal Palace,Cheikhou Kouyaté,MF,0,1,0,0,9.87,90
Crystal Palace,Christian Benteke,FW,0,1,1,0,4.81,90
Crystal Palace,Wilfried Zaha,MF,0,1,1,0,9.91,90
Crystal Palace,Jeffrey Schlupp,MF,0,0,0,0,0,0
Crystal Palace,Jack Butland,GK,0,0,0,0,0,0
Crystal Palace,Connor Wickham,FW,0,1,0,0,1.4,90
Crystal Palace,Andros Townsend,MF,0,0,0,0,0,0
Crystal Palace,Luka Milivojević,MF,0,0,0,0,0,0
Crystal Palace,James McArthur,MF,0,0,0,0,0,0
Crystal Palace,Jordan Ayew,FW,0,1,1,0,6.36,90
Crystal Palace,Nathaniel Clyne,DF,0,0,0,0,0,0
Crystal Palace,Martin Kelly,DF,0,0,0,0,0,0
Crystal Palace,Joel Ward,DF,0,0,0,0,0,0
Crystal Palace,Wayne Hennessey,GK,0,0,0,0,0,0
Crystal Palace,Odsonne Édouard,FW,0,0,0,0,0,0
Crystal Palace,Will Hughes,MF,0,0,0,0,0,0
Newcastle United,Karl Darlow,GK,0,1,0,0,0.11,90
Newcastle United,Ciaran Clark,DF,0,1,1,0,5.86,90
Newcastle United,Paul Dummett,DF,1,1,1,0,6.14,90
Newcastle United,Federico Fernández,DF,1,1,0,0,2.29,90
Newcastle United,Jamaal Lascelles,DF,0,1,1,0,2.63,90
Newcastle United,Jonjo Shelvey,MF,0,1,1,0,7.65,90
Newcastle United,Joelinton,FW,0,1,0,0,4.25,90
Newcastle United,Jeff Hendrick,MF,1,1,1,0,7.27,90
Newcastle United,Callum Wilson,FW,1,1,1,0,6.1,90
Newcastle United,Allan Saint-Maximin,MF,0,1,0,0,8.21,90
Newcastle United,Miguel Almirón,MF,0,0,0,0,0,0
Newcastle United,Mark Gillespie,GK,0,0,0,0,0,0
Newcastle United,Emil Krafth,DF,0,0,0,0,0,0
Newcastle United,Isaac Hayden,MF,0,0,0,0,0,0
Newcastle United,Jacob Murphy,MF,0,0,0,0,0,0
Newcastle United,Sean Longstaff,MF,0,0,0,0,0,0
Newcastle United,Joe shelby,FW,0,1,0,0,6.22,90
Newcastle United,Matt Ritchie,MF,0,0,0,0,0,0
Newcastle United,Joe Willock,MF,0,0,0,0,0,0
Newcastle United,Javier Manquillo,DF,0,0,0,0,0,0
Newcastle United,vini Wilson,FW,0,0,0,0,0,0
Newcastle United,Paul guergour,DF,0,0,0,0,0,0
Newcastle United,Joe blace,MF,0,0,0,0,0,0
Watford,Daniel Bachmann,GK,0,1,1,0,0.98,90
Watford,William Troost-Ekong,DF,1,1,1,0,5.49,90
Watford,Adam Masina,DF,0,1,0,0,1.53,90
Watford,Craig Cathcart,DF,1,1,1,0,1.75,90
Watford,Christian Kabasele,DF,0,1,0,0,6.93,90
Watford,Imran Louza,MF,0,1,0,0,7.1,90
Watford,Ismaila Sarr,MF,0,1,0,0,8.3,90
Watford,João Pedro,FW,1,1,1,0,5.6,90
Watford,Emmanuel Dennis,FW,1,1,0,0,4.15,90
Watford,Troy Deeney,FW,0,1,1,0,5.07,90
Watford,Josh King,FW,0,0,0,0,0,0
Watford,Ben Foster,GK,0,0,0,0,0,0
Watford,Francisco Sierralta,DF,0,0,0,0,0,0
Watford,Jeremy Ngakia,DF,0,0,0,0,0,0
Watford,William Hughes,MF,0,1,1,0,9.88,90
Watford,Will Hughes,MF,0,0,0,0,0,0
Watford,Stipe Perica,FW,0,0,0,0,0,0
Watford,Kiko Femenía,DF,0,0,0,0,0,0
Watford,Domingos Quina,MF,0,0,0,0,0,0
Watford,Adam Parkes,GK,0,0,0,0,0,0
Watford,Joseph Hungbo,MF,0,0,0,0,0,0
Watford,Isaac Success,FW,0,0,0,0,0,0
Watford,Philip Zinckernagel,MF,0,0,0,0,0,0
Brentford,David Raya,GK,0,1,0,0,0.97,90
Brentford,Mads Bech Sørensen,DF,0,1,1,0,4.3,90
Brentford,Rico Henry,DF,0,1,1,0,2.93,90
Brentford,Pontus Jansson,DF,0,1,0,0,6.93,90
Brentford,Ethan Pinnock,DF,1,1,1,0,4.1,90
Brentford,Christian Nørgaard,MF,0,1,0,0,8.62,90
Brentford,Sergi Canós,MF,1,1,1,0,7.83,90
Brentford,Marcus Forss,FW,0,1,0,0,6.41,90
Brentford,Ivan Toney,FW,0,1,0,0,6.47,90
Brentford,Josh Dasilva,MF,0,1,1,0,7.97,90
Brentford,Bryan Mbeumo,MF,0,0,0,0,0,0
Brentford,Mathias Jensen,MF,0,0,0,0,0,0
Brentford,Dom Thompson,DF,0,0,0,0,0,0
Brentford,Shandon Baptiste,MF,0,0,0,0,0,0
Brentford,Charlie Goode,DF,0,0,0,0,0,0
Brentford,Fin Stevens,DF,0,0,0,0,0,0
Brentford,Emiliano Marcondes,MF,0,0,0,0,0,0
Brentford,Alvaro Fernandez,DF,0,0,0,0,0,0
Brentford,Jan Zamburek,MF,0,0,0,0,0,0
Brentford,Mads Bidstrup,MF,0,0,0,0,0,0
Brentford,Josh Clarke,DF,0,0,0,0,0,0
Brentford,David Titov,DF,0,0,0,0,0,0
Brentford,Max Haygarth,MF,0,0,0,0,0,0
Southampton,Alex McCarthy,GK,0,1,1,0,0.89,90
Southampton,Kyle Walker-Peters,DF,1,1,1,0,4.93,90
Southampton,Jack Stephens,DF,0,1,1,0,1.88,90
Southampton,Jannik Vestergaard,DF,0,1,1,0,3.16,90
Southampton,Ryan Bertrand,DF,0,1,0,0,4.54,90
Southampton,Oriol Romeu,MF,0,1,0,0,9.25,90
Southampton,Stuart Armstrong,MF,0,1,0,0,7.39,90
Southampton,James Ward-Prowse,MF,0,1,1,0,7.33,90
Southampton,Ché Adams,FW,0,1,0,0,4.01,90
Southampton,Nathan Redmond,MF,0,0,0,0,0,0
Southampton,Danny Ings,FW,0,1,0,0,6.45,90
Southampton,Fraser Forster,GK,0,0,0,0,0,0
Southampton,Mohammed Salisu,DF,0,0,0,0,0,0
Southampton,Theo Walcott,MF,0,0,0,0,0,0
Southampton,Ibrahima Diallo,MF,0,0,0,0,0,0
Southampton,Michael Obafemi,FW,0,1,0,0,4.61,90
Southampton,Will Smallbone,MF,0,0,0,0,0,0
Southampton,Shane Long,FW,0,0,0,0,0,0
Southampton,Jan Bednarek,DF,0,0,0,0,0,0
Southampton,Armando Broja,FW,0,0,0,0,0,0
Southampton,Harry Lewis,GK,0,0,0,0,0,0
Southampton,William Ferry,MF,0,0,0,0,0,0
Southampton,Allan Tchaptchet,DF,0,0,0,0,0,0
Burnley,Nick Pope,GK,0,1,0,0,0.16,90
Burnley,Matthew Lowton,DF,0,1,0,0,3.02,90
Burnley,Charlie Taylor,DF,0,1,1,0,2.54,90
Burnley,Ben Mee,DF,0,1,0,0,3.19,90
Burnley,James Tarkowski,DF,1,1,0,0,5.19,90
Burnley,Jack Cork,MF,0,1,0,0,8.98,90
Burnley,Johann Berg Gudmundsson,MF,0,1,1,0,7.67,90
Burnley,Ashley Westwood,MF,0,1,1,0,8.52,90
Burnley,Chris Wood,FW,0,1,0,0,6.1,90
Burnley,Ashley Barnes,FW,0,1,1,0,6.85,90
Burnley,Dwight McNeil,MF,0,0,0,0,0,0
Burnley,Robbie Brady,MF,0,0,0,0,0,0
Burnley,Will Norris,GK,0,0,0,0,0,0
Burnley,Maxwel Cornet,DF,0,0,0,0,0,0
Burnley,Phil Bardsley,DF,0,0,0,0,0,0
Burnley,James Tarkowski,DF,0,0,0,0,0,0
Burnley,Connor Roberts,DF,0,0,0,0,0,0
Burnley,Josh Brownhill,MF,0,0,0,0,0,0
Burnley,Matěj Vydra,FW,0,1,1,0,3.62,90
Burnley,Erik Pieters,DF,0,0,0,0,0,0
Burnley,Joel Mumbongo,FW,0,0,0,0,0,0
Burnley,Wayne Hennessey,GK,0,0,0,0,0,0
Burnley,Max Thompson,FW,0,0,0,0,0,0
Everton,Jordan Pickford,GK,0,1,0,0,0.56,90
Everton,Mason Holgate,DF,0,1,1,0,6.62,90
Everton,Yerry Mina,DF,0,1,1,0,5.64,90
Everton,Michael Keane,DF,0,1,0,0,1.05,90
Everton,Ben Godfrey,DF,1,1,1,0,2.32,90
Everton,Allan,MF,0,1,1,0,8.79,90
Everton,André Gomes,MF,0,1,1,0,8.51,90
Everton,Fabian Delph,MF,0,1,0,0,8.34,90
Everton,Dominic Calvert-Lewin,FW,0,1,1,0,5.84,90
Everton,Gylfi Sigurðsson,MF,0,0,0,0,0,0
Everton,James Rodríguez,MF,0,0,0,0,0,0
Everton,Alex Iwobi,MF,0,0,0,0,0,0
Everton,Asmir Begović,GK,0,0,0,0,0,0
Everton,Abdoulaye Doucouré,MF,0,0,0,0,0,0
Everton,Moise Kean,FW,0,1,0,0,1.51,90
Everton,Andros Townsend,MF,0,0,0,0,0,0
Everton,Alexander-Arnold,DF,0,0,0,0,0,0
Everton,Anthony Gordon,MF,0,0,0,0,0,0
Everton,Jonjoe Kenny,DF,0,0,0,0,0,0
Everton,Denis Adeniran,MF,0,0,0,0,0,0
Everton,André Gomes,MF,0,0,0,0,0,0
Everton,Andy Lonergan,GK,0,0,0,0,0,0
Everton,Harry Tyrer,GK,0,0,0,0,0,0
Arsenal,Bernd Leno,GK,0,1,0,0,0.3,90
Arsenal,Tomáš Holes,DF,0,1,0,0,4.15,90
Arsenal,Kieran Tierney,DF,0,1,0,0,5.06,90
Arsenal,Ben White,DF,1,1,0,0,3.08,90
Arsenal,Thomas Partey,MF,0,1,1,0,9.59,90
Arsenal,Gabriel Magalhães,DF,0,1,1,0,5.08,90
Arsenal,Bukayo Saka,MF,1,1,1,0,8.41,90
Arsenal,Martin Ødegaard,MF,0,1,1,0,7.5,90
Arsenal,Alexandre Lacazette,FW,0,1,0,0,2.66,90
Arsenal,Pierre-Emerick Aubameyang,FW,0,1,1,0,4.73,90
Arsenal,Mohamed Elneny,MF,0,0,0,0,0,0
Arsenal,Willian,MF,0,0,0,0,0,0
Arsenal,Alex Rúnarsson,GK,0,0,0,0,0,0
Arsenal,Pablo Marí,DF,0,0,0,0,0,0
Arsenal,Eddie Nketiah,FW,1,1,0,0,4.13,90
Arsenal,Rob Holding,DF,0,0,0,0,0,0
Arsenal,Cédric Soares,DF,0,0,0,0,0,0
Arsenal,Dani Ceballos,MF,0,0,0,0,0,0
Arsenal,Nicolas Pépé,MF,0,0,0,0,0,0
Arsenal,Nuno Tavares,DF,0,0,0,0,0,0
Arsenal,Calum Chambers,DF,0,0,0,0,0,0
Arsenal,Emile Smith Rowe,MF,0,0,0,0,0,0
Arsenal,Eddie Nketiah,FW,0,0,0,0,0,0
Manchester United,David de Gea,GK,0,1,0,0,0.37,90
Manchester United,Victor Lindelöf,DF,0,1,1,0,5.23,90
Manchester United,Eric Bailly,DF,0,1,0,0,4.57,90
Manchester United,Phil Jones,DF,0,1,0,0,3.01,90
Manchester United,Harry Maguire,DF,0,1,1,0,1.53,90
Manchester United,Luke Shaw,DF,0,0,0,0,0,0
Manchester United,Edinson Cavani,FW,1,1,0,0,2.06,90
Manchester United,Juan Mata,MF,0,1,1,0,8.16,90
Manchester United,Anthony Martial,FW,1,1,0,0,4.62,90
Manchester United,Marcus Rashford,FW,1,1,0,0,5.85,90
Manchester United,Mason Greenwood,FW,0,0,0,0,0,0
Manchester United,Lee Grant,GK,0,0,0,0,0,0
Manchester United,Jesse Lingard,MF,0,1,1,0,9.2,90
Manchester United,Andreas Pereira,MF,0,1,0,0,8.13,90
Manchester United,Alex Telles,DF,0,0,0,0,0,0
Manchester United,Paul Pogba,MF,0,0,0,0,0,0
Manchester United,Fred,MF,0,0,0,0,0,0
Manchester United,Bruno Fernandes,MF,0,0,0,0,0,0
Manchester United,Amad Diallo,FW,0,0,0,0,0,0
Manchester United,Diogo Dalot,DF,0,0,0,0,0,0
Manchester United,Donny van de Beek,MF,0,0,0,0,0,0
Manchester United,Dean Henderson,GK,0,0,0,0,0,0
Manchester United,Shola Shoretire,MF,0,0,0,0,0,0
Aston Villa,Emiliano Martínez,GK,0,1,0,0,0.33,90
Aston Villa,Matt Targett,DF,1,1,1,0,5.91,90
Aston Villa,Tyrone Mings,DF,0,1,1,0,3.32,90
Aston Villa,Ezri Konsa,DF,1,1,1,0,4.69,90
Aston Villa,Douglas Luiz,MF,0,1,0,0,9.75,90
Aston Villa,Tyler Roberts,FW,0,1,0,0,4.34,90
Aston Villa,John McGinn,MF,1,1,0,0,7.49,90
Aston Villa,Danny Ings,FW,0,1,0,0,4.27,90
Aston Villa,Emi Buendía,MF,0,1,0,0,7.79,90
Aston Villa,Jack Grealish,MF,0,0,0,0,0,0
Aston Villa,Anwar El Ghazi,MF,0,0,0,0,0,0
Aston Villa,Jacob Ramsey,MF,0,0,0,0,0,0
Aston Villa,Jed Steer,GK,0,0,0,0,0,0
Aston Villa,Conor Hourihane,MF,0,0,0,0,0,0
Aston Villa,Björn Engels,DF,0,1,0,0,4.75,90
Aston Villa,Trezeguet,MF,0,0,0,0,0,0
Aston Villa,Keinan Davis,FW,0,1,0,0,2.88,90
Aston Villa,Morgan Sanson,MF,0,0,0,0,0,0
Aston Villa,Matty Cash,DF,0,0,0,0,0,0
Aston Villa,Axel Tuanzebe,DF,0,0,0,0,0,0
Aston Villa,Marvelous Nakamba,MF,0,0,0,0,0,0
Aston Villa,Leon Bailey,MF,0,0,0,0,0,0
Aston Villa,John casper,MF,0,0,0,0,0,0
Liverpool,Alisson,GK,0,1,1,0,0.37,90
Liverpool,Nathaniel Phillips,DF,0,1,1,0,4.88,90
Liverpool,Fabinho,MF,1,1,0,1,8.66,35
Liverpool,Virgil van Dijk,DF,0,1,1,0,4.79,90
Liverpool,Georginio Wijnaldum,MF,0,1,1,0,7.64,90
Liverpool,Diogo Jota,FW,0,1,1,0,1.93,90
Liverpool,James Milner,MF,0,1,0,0,7.77,90
Liverpool,Naby Keïta,MF,0,0,0,0,0,0
Liverpool,Roberto Firmino,FW,0,1,1,0,6.24,90
Liverpool,Sadio Mané,FW,0,1,0,0,1.01,90
Liverpool,Mohamed Salah,FW,0,0,0,0,0,0
Liverpool,Joe Gomez,DF,0,1,1,0,3.45,90
Liverpool,Adrián,GK,0,0,0,0,0,0
Liverpool,Jordan Henderson,MF,0,0,0,0,0,0
Liverpool,Alexander-Arnold,DF,0,1,1,0,1.6,90
Liverpool,Marko Grujić,MF,0,0,0,0,0,0
Liverpool,Curtis Jones,MF,0,0,0,0,0,0
Liverpool,Takumi Minamino,FW,0,0,0,0,0,0
Liverpool,Harvey Elliott,MF,0,0,0,0,0,0
Liverpool,Divock Origi,FW,0,0,0,0,0,0
Liverpool,Kostas Tsimikas,DF,0,0,0,0,0,0
Liverpool,Joël Matip,DF,0,0,0,0,0,0
Liverpool,Leighton Clarkson,MF,0,0,0,0,0,0
Brighton,Robert Sanchez,GK,0,1,0,0,0.73,90
Brighton,Tariq Lamptey,DF,0,1,1,0,2.16,90
Brighton,Ben White,DF,0,1,1,0,6.31,90
Brighton,Adam Webster,DF,1,1,1,0,3.51,90
Brighton,Lewis Dunk,DF,0,1,0,0,4.54,90
Brighton,Dale Stephens,MF,0,1,1,0,9.61,90
Brighton,Neal Maupay,FW,1,1,0,0,5.77,90
Brighton,Yves Bissouma,MF,0,1,1,0,9.1,90
Brighton,Aaron Connolly,FW,0,1,1,0,2.21,90
Brighton,Leandro Trossard,MF,0,1,0,0,7.0,90
Brighton,Pascal Groß,MF,0,0,0,0,0,0
Brighton,Florin Andone,FW,0,1,0,0,6.37,90
Brighton,Danny Welbeck,FW,0,0,0,0,0,0
Brighton,Jason Steele,GK,0,0,0,0,0,0
Brighton,Joël Veltman,DF,0,0,0,0,0,0
Brighton,Steven Alzate,MF,0,0,0,0,0,0
Brighton,Alexis Mac Allister,MF,0,0,0,0,0,0
Brighton,Jakub Moder,MF,0,0,0,0,0,0
Brighton,Enock Mwepu,MF,0,0,0,0,0,0
Brighton,Andi Zeqiri,FW,0,0,0,0,0,0
Brighton,Christian Walton,GK,0,0,0,0,0,0
Brighton,Reda Khadra,MF,0,0,0,0,0,0
Brighton,Max Sanders,MF,0,0,0,0,0,0
Norwich City,Tim Krul,GK,0,1,0,0,0.87,90
Norwich City,Max Aarons,DF,0,1,1,0,5.33,90
Norwich City,Christos Tzolis,MF,0,1,0,0,8.14,90
Norwich City,Andrew Omobamidele,DF,0,1,1,0,5.32,90
Norwich City,Grant Hanley,DF,0,1,0,0,5.7,90
Norwich City,Ben Gibson,DF,0,1,0,0,3.11,90
Norwich City,Przemysław Płacheta,MF,0,1,0,0,7.84,90
Norwich City,Teemu Pukki,FW,0,1,1,0,4.76,90
Norwich City,Adam Idah,FW,0,1,0,0,4.47,90
Norwich City,Josh Sargent,FW,0,1,1,0,6.01,90
Norwich City,Onel Hernández,MF,0,1,0,0,9.9,90
Norwich City,Michael McGovern,GK,0,0,0,0,0,0
Norwich City,Christoph Zimmermann,DF,0,0,0,0,0,0
Norwich City,Andrew Omobamidele,DF,0,0,0,0,0,0
Norwich City,Oliver Skipp,MF,0,0,0,0,0,0
Norwich City,Mathias Normann,MF,0,0,0,0,0,0
Norwich City,Todd Cantwell,MF,0,0,0,0,0,0
Norwich City,Marco Stiepermann,MF,0,0,0,0,0,0
Norwich City,Brandon Williams,DF,0,0,0,0,0,0
Norwich City,Grant Hanley,DF,0,0,0,0,0,0
Norwich City,Josh Sargent,FW,0,0,0,0,0,0
Norwich City,Michael sinn,GK,0,0,0,0,0,0
Norwich City,Josh Martin,MF,0,0,0,0,0,0
West Ham,Lukasz Fabianski,GK,0,1,1,0,0.28,90
West Ham,Winston Reid,DF,0,1,1,0,4.05,90
West Ham,Aaron Cresswell,DF,0,1,0,0,5.24,90
West Ham,Fabian Balbuena,DF,0,1,0,0,4.6,90
West Ham,Vladimír Coufal,DF,0,1,0,0,4.21,90
West Ham,Angelo Ogbonna,DF,0,0,0,0,0,0
West Ham,Andriy Yarmolenko,MF,1,1,1,0,8.28,90
West Ham,Manuel Lanzini,MF,0,1,1,1,8.12,43
West Ham,Michail Antonio,FW,1,1,0,0,2.4,90
West Ham,Mark Noble,MF,1,1,1,0,9.46,90
West Ham,Said Benrahma,MF,0,0,0,0,0,0
West Ham,Darren Randolph,GK,0,0,0,0,0,0
West Ham,Tomáš Souček,MF,0,0,0,0,0,0
West Ham,Issa Diop,DF,0,0,0,0,0,0
West Ham,Craig Dawson,DF,0,0,0,0,0,0
West Ham,Declan Rice,MF,0,0,0,0,0,0
West Ham,Pablo Fornals,MF,0,0,0,0,0,0
West Ham,Jarrod Bowen,MF,0,0,0,0,0,0
West Ham,Andriy Yarmolenko,MF,0,0,0,0,0,0
West Ham,Arthur Masuaku,DF,0,0,0,0,0,0
West Ham,Conor Coventry,MF,0,0,0,0,0,0
West Ham,Ademipo Odubeko,FW,0,1,1,0,4.88,90
West Ham,David Martin,GK,0,0,0,0,0,0
Wolves,Rui Patrício,GK,0,1,1,0,0.62,90
Wolves,Max Kilman,DF,0,1,0,0,1.68,90
Wolves,Romain Saïss,DF,0,1,0,0,5.24,90
Wolves,Conor Coady,DF,0,1,0,0,3.03,90
Wolves,Fernando Marçal,DF,0,1,1,0,2.63,90
Wolves,Nélson Semedo,DF,0,0,0,0,0,0
Wolves,Rúben Neves,MF,1,1,0,0,8.94,90
Wolves,Rúben Neves,MF,0,1,1,0,8.0,90
Wolves,Adama Traoré,MF,0,1,0,0,7.57,90
Wolves,Raúl Jiménez,FW,1,1,0,0,6.58,90
Wolves,Francisco Trincão,MF,0,0,0,0,0,0
Wolves,John Ruddy,GK,0,0,0,0,0,0
Wolves,Leander Dendoncker,MF,0,0,0,0,0,0
Wolves,João Moutinho,MF,0,0,0,0,0,0
Wolves,Willian José,FW,1,1,1,0,6.3,90
Wolves,João Moutinho,MF,0,0,0,0,0,0
Wolves,Adama Traoré,MF,0,0,0,0,0,0
Wolves,Marçal,DF,0,0,0,0,0,0
Wolves,Patrick Cutrone,FW,1,1,0,0,2.21,90
Wolves,Meritan Shabani,MF,0,0,0,0,0,0
Wolves,Christian Marques,DF,0,0,0,0,0,0
Wolves,Theo Corbeanu,FW,0,0,0,0,0,0
Wolves,Andreas Söndergaard,GK,0,0,0,0,0,0
Leicester City,Kasper Schmeichel,GK,0,1,1,0,0.22,90
Leicester City,Wesley Fofana,DF,0,1,1,0,6.04,90
Leicester City,James Justin,DF,1,1,0,0,4.28,90
Leicester City,Caglar Söyüncü,DF,0,1,1,0,4.76,90
Leicester City,Ryan Bertrand,DF,0,1,1,1,5.17,21
Leicester City,Jonny Evans,DF,0,0,0,0,0,0
Leicester City,Youri Tielemans,MF,0,1,1,0,7.48,90
Leicester City,James Maddison,MF,1,1,1,0,8.13,90
Leicester City,Jamie Vardy,FW,0,1,0,0,5.02,90
Leicester City,Kelechi Iheanacho,FW,0,1,1,0,1.05,90
Leicester City,Harvey Barnes,MF,0,1,0,0,9.91,90
Leicester City,Danny Ward,GK,0,0,0,0,0,0
Leicester City,Marc Albrighton,MF,0,0,0,0,0,0
Leicester City,Ayoze Pérez,MF,0,0,0,0,0,0
Leicester City,Wes Morgan,DF,0,0,0,0,0,0
Leicester City,Hamza Choudhury,MF,0,0,0,0,0,0
Leicester City,Dennis Praet,MF,0,0,0,0,0,0
Leicester City,Daniel Amartey,DF,0,0,0,0,0,0
Leicester City,Ricardo Pereira,DF,0,0,0,0,0,0
Leicester City,Nampalys Mendy,MF,0,0,0,0,0,0
Leicester City,Patson Daka,FW,0,1,1,0,1.22,90
Leicester City,Ademola Lookman,MF,0,0,0,0,0,0
Leicester City,amine khalilo,DF,0,0,0,0,0,0
Tottenham,Hugo Lloris,GK,0,1,0,0,0.42,90
Tottenham,Matt Doherty,DF,0,1,0,0,3.7,90
Tottenham,Sergio Reguilón,DF,0,1,0,0,4.35,90
Tottenham,Toby Alderweireld,DF,1,1,1,0,2.99,90
Tottenham,Pierre-Emile Højbjerg,MF,0,1,1,0,7.47,90
Tottenham,Davinson Sánchez,DF,0,1,0,0,2.18,90
Tottenham,Heung-Min Son,FW,0,1,1,0,2.0,90
Tottenham,Harry Winks,MF,1,1,1,0,7.11,90
Tottenham,Harry Kane,FW,0,1,0,0,5.53,90
Tottenham,Dele Alli,MF,0,1,1,0,7.74,90
Tottenham,Erik Lamela,MF,0,0,0,0,0,0
Tottenham,Joe Hart,GK,0,0,0,0,0,0
Tottenham,Joe Rodon,DF,0,0,0,0,0,0
Tottenham,Cristian Romero,DF,0,0,0,0,0,0
Tottenham,Eric Dier,DF,0,0,0,0,0,0
Tottenham,Oliver Skipp,MF,0,0,0,0,0,0
Tottenham,Moussa Sissoko,MF,0,0,0,0,0,0
Tottenham,Giovani Lo Celso,MF,0,0,0,0,0,0
Tottenham,Steven Bergwijn,MF,0,0,0,0,0,0
Tottenham,Emerson Royal,DF,0,0,0,0,0,0
Tottenham,Jack Clarke,MF,0,0,0,0,0,0
Tottenham,Brandon Austin,GK,0,0,0,0,0,0
